player_id,fullname,height,weight,position,from_year,to_year,birth_date,hall_of_fame
mencech01,Chuck Mencel,6-0,168,G,1956,1957,1933-04-21,n
mengejo01,John Mengelt,6-2,195,G,1972,1981,1949-10-16,n
menkeke01,Ken Menke,6-0,168,G,1950,1950,1922-10-02,n
mensana01,Nathan Mensah,6-8,230,F,2024,2024,1998-04-09,n
mensapo01,Pops Mensah-Bonsu,6-9,240,F,2007,2011,1983-09-07,n
menyade01,Dewitt Menyard,6-10,210,C,1968,1968,1944-05-24,n
mercero01,Ron Mercer,6-7,210,G-F,1998,2005,1976-05-18,n
meriwjo01,Joe Meriweather,6-10,215,C-F,1976,1985,1953-10-26,n
meriwpo01,Porter Meriwether,6-2,180,G,1963,1963,1940-03-16,n
merrisa01,Sam Merrill,6-4,205,G,2021,2025,1996-05-15,n
meschto01,Tom Meschery,6-6,215,F,1962,1971,1938-10-26,n
metuch01,Chimezie Metu,6-9,225,F-C,2019,2024,1997-03-22,n
meyerbi01,Bill Meyer,6-3,195,G,1968,1968,1943-08-30,n
meyerlo01,Loren Meyer,6-10,257,C,1996,1999,1972-12-30,n
meyerda01,Dave Meyers,6-8,215,F-C,1976,1980,1953-04-21,n
miasest01,Stan Miasek,6-5,210,C-F,1947,1953,1923-09-19,n
michela01,Larry Micheaux,6-9,220,F,1984,1985,1960-03-24,n
micicva01,Vasilije Micić,6-5,200,G,2024,2025,1994-01-13,n
mickejo01,Jordan Mickey,6-8,235,F,2016,2018,1994-07-09,n
middlkh01,Khris Middleton,6-7,222,F-G,2013,2025,1991-08-12,n
mihalre01,Red Mihalik,6-0,180,G,1947,1947,1916-09-22,n
mihmch01,Chris Mihm,7-0,265,C-F,2001,2009,1979-07-16,n
mikaer01,Eric Mika,6-10,230,C,2020,2020,1995-01-05,n
mikaned01,Ed Mikan,6-8,230,C-F,1949,1954,1925-10-20,n
mikange01,George Mikan,6-10,245,C,1949,1956,1924-06-18,y
mikanla01,Larry Mikan,6-7,210,F,1971,1971,1948-04-08,n
mikkeve01,Vern Mikkelsen,6-7,230,F-C,1950,1959,1928-10-21,y
miksial01,Al Miksis,6-7,210,C,1950,1950,1928-02-02,n
milesaa01,Aaron Miles,6-1,175,G,2006,2006,1983-04-13,n
milescj01,C.J. Miles,6-6,220,G-F,2006,2022,1987-03-18,n
milesda01,Darius Miles,6-9,210,F,2001,2009,1981-10-09,n
milesed01,Eddie Miles,6-4,195,G-F,1964,1972,1940-07-05,n
milicma01,Marko Milič,6-6,235,G-F,1998,1999,1977-05-07,n
milicda01,Darko Miličić,7-0,250,F-C,2004,2013,1985-06-20,n
militna01,Nat Militzok,6-3,195,F,1947,1947,1923-05-03,n
millean02,Andre Miller,6-3,200,G,2000,2016,1976-03-19,n
millean01,Anthony Miller,6-9,225,F,1995,2005,1971-10-22,n
millebi01,Bill Miller,6-3,190,F,1949,1949,1924-11-24,n
millebo01,Bob Miller,6-10,230,F,1984,1984,1956-07-09,n
millebr01,Brad Miller,6-11,244,C-F,1999,2012,1976-04-12,n
millebr02,Brandon Miller,6-9,201,F-G,2024,2025,2002-11-22,n
milleda01,Darius Miller,6-6,225,F,2013,2021,1990-03-21,n
milledi01,Dick Miller,6-6,215,F,1981,1981,1958-04-26,n
milleed01,Eddie Miller,6-8,225,C-F,1953,1954,1931-06-18,n
milleem01,Emanuel Miller,6-7,215,F,2025,2025,2000-06-19,n
milleha01,Harry Miller,6-4,230,C-F,1947,1947,1923-07-28,n
milleja01,Jay Miller,6-5,205,F,1968,1971,1943-07-19,n
millejo02,Jordan Miller,6-7,195,G,2024,2025,2000-01-23,n
millela01,Larry Miller,6-4,190,G-F,1969,1975,1946-04-04,n
millele01,Leonard Miller,6-10,210,F,2024,2025,2003-11-26,n
millema01,Malcolm Miller,6-7,210,F,2018,2020,1993-03-06,n
millemi01,Mike Miller,6-8,218,F-G,2001,2017,1980-02-19,n
milleol01,Oliver Miller,6-9,280,C,1993,2004,1970-04-06,n
millequ01,Quincy Miller,6-9,210,F,2013,2015,1992-11-18,n
millere01,Reggie Miller,6-7,185,G-F,1988,2005,1965-08-24,y
millewa01,Walt Miller,6-2,190,F,1947,1947,1915-07-20,n
whiteda01,Dariq Whitehead,6-7,220,F,2024,2025,2004-08-01,n
millsch01,Chris Mills,6-6,215,F,1994,2003,1970-01-25,n
millsjo01,John Mills,6-8,203,C-F,1947,1947,1919-09-07,n
millspa02,Patty Mills,6-2,180,G,2010,2025,1988-08-11,n
millste01,Terry Mills,6-10,230,F,1991,2001,1967-12-21,n
millsel01,Elijah Millsap,6-6,225,G-F,2015,2017,1987-08-12,n
millspa01,Paul Millsap,6-7,257,F,2007,2022,1985-02-10,n
miltosh01,Shake Milton,6-5,205,G,2019,2025,1996-09-26,n
minayju01,Justin Minaya,6-5,210,F,2023,2025,1999-03-26,n
minerha01,Harold Miner,6-5,210,G,1993,1996,1971-05-05,n
mingya01,Yao Ming,7-6,310,C,2003,2011,1980-09-12,y
minixri01,Riley Minix,6-7,230,G,2025,2025,2000-09-22,n
minnidi01,Dirk Minniefield,6-3,180,G,1986,1988,1961-01-17,n
minorda01,Dave Minor,6-2,185,G-F,1952,1953,1922-02-23,n
minorgr01,Greg Minor,6-6,210,G-F,1995,1999,1971-09-18,n
minorma01,Mark Minor,6-6,215,F,1973,1973,1950-05-14,n
minotjo01,Josh Minott,6-8,205,F,2023,2025,2002-11-25,n
mirotni01,Nikola Mirotić,6-10,250,F,2015,2019,1991-02-11,n
misakwa01,Wat Misaka,5-7,150,G,1948,1948,1923-12-21,n
miskija01,Jason Miskiri,6-2,175,G,2000,2000,1975-08-19,n
missiyv01,Yves Missi,6-11,235,C,2025,2025,2004-05-14,n
mitchaj01,Ajay Mitchell,6-5,200,G,2025,2025,2002-06-25,n
mitchda01,Davion Mitchell,6-2,205,G,2022,2025,1998-09-05,n
mitchdo01,Donovan Mitchell,6-3,215,G,2018,2025,1996-09-07,n
mitchle01,Leland Mitchell,6-4,210,G,1968,1968,1941-02-22,n
mitchmi01,Mike Mitchell,6-7,215,F,1979,1988,1956-01-01,n
mitchmu01,Murray Mitchell,6-6,0,C,1950,1950,1923-03-19,n
mitchsa01,Sam Mitchell,6-6,210,F,1990,2002,1963-09-02,n
mitchto01,Todd Mitchell,6-7,205,F,1989,1989,1966-07-26,n
mitchto03,Tony Mitchell,6-6,216,F,2014,2014,1989-08-07,n
mitchto02,Tony Mitchell,6-8,235,F,2014,2014,1992-04-07,n
mitrona01,Naz Mitrou-Long,6-3,218,G,2018,2020,1993-08-03,n
mixst01,Steve Mix,6-7,215,F,1970,1983,1947-12-30,n
mlkvybi01,Bill Mlkvy,6-4,190,F,1953,1953,1931-01-19,n
moblecu01,Cuttino Mobley,6-4,190,G,1999,2009,1975-09-01,n
mobleer01,Eric Mobley,6-11,235,C,1995,1997,1970-02-01,n
mobleev01,Evan Mobley,6-11,215,F-C,2022,2025,2001-06-18,n
mobleis01,Isaiah Mobley,6-8,240,F,2023,2024,1999-09-24,n
moedo01,Doug Moe,6-5,215,F-G,1968,1972,1938-09-21,n
moffela01,Larry Moffett,6-8,210,F,1978,1978,1954-11-05,n
mogbojo01,Jonathan Mogbo,6-9,225,F,2025,2025,2001-10-29,n
mogusle01,Leo Mogus,6-4,190,F-C,1947,1951,1921-04-13,n
mohamna01,Nazr Mohammed,6-10,221,C,1999,2016,1977-09-05,n
moisoje01,Jérôme Moïso,6-10,235,F-C,2001,2005,1978-06-15,n
mokespa01,Paul Mokeski,7-0,250,C-F,1980,1991,1957-01-03,n
mokokad01,Adam Mokoka,6-4,190,G,2020,2021,1998-07-18,n
molinja01,Jack Molinas,6-6,200,F,1954,1954,1931-10-31,n
moliswa01,Wayne Molis,6-8,230,F,1967,1968,1943-04-17,n
moncrsi01,Sidney Moncrief,6-4,180,G,1980,1991,1957-09-21,y
monekch01,Chima Moneke,6-6,222,F,2023,2023,1995-12-24,n
moneyer01,Eric Money,6-0,170,G,1975,1980,1955-02-06,n
moniase01,Sergei Monia,6-8,220,F,2006,2006,1983-04-15,n
monkma01,Malik Monk,6-3,200,G,2018,2025,1998-02-04,n
monroea01,Earl Monroe,6-3,185,G,1968,1980,1944-11-21,y
monrogr01,Greg Monroe,6-11,265,C-F,2011,2022,1990-06-04,n
monroro01,Rodney Monroe,6-3,185,G,1992,1992,1968-04-16,n
montelu01,Luis Montero,6-7,185,G,2016,2018,1993-04-06,n
montgho01,Howie Montgomery,6-5,220,F,1963,1963,1940-08-22,n
montrer01,Eric Montross,7-0,270,C,1995,2002,1971-09-23,n
moodymo01,Moses Moody,6-5,205,G,2022,2025,2002-05-31,n
moonja01,Jamario Moon,6-8,205,F,2008,2012,1980-06-13,n
moonxa01,Xavier Moon,6-2,165,G,2022,2024,1995-01-02,n
mooneji01,Jim Mooney,6-5,215,F,1953,1953,1930-07-08,n
moonema01,Matt Mooney,6-3,199,G,2020,2022,1996-02-07,n
moorean01,Andre Moore,6-9,215,F,1988,1988,1964-07-02,n
moorebe01,Ben Moore,6-8,220,F,2018,2018,1995-05-13,n
mooreet01,E'Twaun Moore,6-3,191,G-F,2012,2021,1989-02-25,n
moorege01,Gene Moore,6-9,225,C-F,1969,1975,1945-07-29,n
mooreja01,Jackie Moore,6-5,180,F,1955,1957,1932-09-24,n
moorejo01,Johnny Moore,6-1,175,G,1981,1990,1958-03-03,n
moorela01,Larry Moore,6-7,215,F,1968,1968,1942-07-10,n
moorelo01,Lowes Moore,6-1,170,G,1981,1983,1957-05-05,n
mooremi01,Mikki Moore,6-11,225,C-F,1999,2012,1975-11-04,n
mooreot01,Otto Moore,6-11,205,C-F,1969,1977,1946-08-27,n
mooreri01,Richie Moore,6-2,190,G,1968,1968,,n
moorero01,Ron Moore,7-0,260,C,1988,1988,1962-01-16,n
mooreta02,Taze Moore,6-5,195,G,2024,2025,1998-06-29,n
mooretr01,Tracy Moore,6-4,200,G-F,1992,1997,1965-12-28,n
moorewe01,Wendell Moore Jr.,6-5,213,G-F,2023,2025,2001-09-18,n
moranja01,Ja Morant,6-2,174,G,2020,2025,1999-08-10,n
moreler01,Eric Moreland,6-10,238,F-C,2015,2019,1991-12-24,n
morelja01,Jackie Moreland,6-7,215,F-G,1961,1970,1938-03-11,n
morgagu01,Guy Morgan,6-8,205,G,1983,1983,1960-08-23,n
morgaju01,Juwan Morgan,6-7,232,F,2020,2022,1997-04-17,n
morgare01,Rex Morgan,6-5,190,G,1971,1972,1948-10-27,n
morgeel01,Elmore Morgenthaler,6-9,230,C,1947,1949,1922-08-03,n
mornida01,Darren Morningstar,6-10,235,C,1994,1994,1969-04-22,n
morrich01,Chris Morris,6-8,210,F,1989,1999,1966-01-20,n
morrida01,Darius Morris,6-4,190,G,2012,2015,1991-01-03,n
morriis01,Isaiah Morris,6-8,229,F,1993,1993,1969-04-02,n
morrija01,Jaylen Morris,6-5,185,G,2018,2022,1995-09-19,n
morrima03,Marcus Morris,6-8,218,F,2012,2024,1989-09-02,n
morrima02,Markieff Morris,6-9,245,F,2012,2025,1989-09-02,n
morrima01,Max Morris,6-2,195,F-C,1950,1950,1925-03-14,n
morrimo01,Monte Morris,6-2,183,G,2018,2025,1995-06-27,n
morrira01,Randolph Morris,6-10,266,C,2007,2010,1986-01-02,n
morrite01,Terence Morris,6-9,221,F,2002,2006,1979-01-11,n
morriad01,Adam Morrison,6-8,205,F,2007,2010,1984-07-19,n
morrijo01,John Morrison,6-2,190,G,1968,1968,1945-05-02,n
morrimi01,Mike Morrison,6-4,195,G,1990,1990,1967-08-16,n
morrire01,Red Morrison,6-8,220,F-C,1955,1958,1932-04-26,n
morroan01,Anthony Morrow,6-5,210,G,2009,2017,1985-09-27,n
mortodw01,Dwayne Morton,6-7,195,F,1995,1995,1971-08-08,n
mortojo01,John Morton,6-3,180,G,1990,1992,1967-05-18,n
mortori01,Richard Morton,6-3,190,G,1989,1989,1966-02-02,n
moslegl01,Glenn Mosley,6-8,195,F,1978,1979,1955-12-26,n
mosspe01,Perry Moss,6-2,185,G,1986,1987,1958-11-11,n
motenla01,Lawrence Moten,6-5,185,G,1996,1998,1972-03-25,n
motiedo01,Donatas Motiejūnas,7-0,222,F-C,2013,2019,1990-09-20,n
motlejo01,Johnathan Motley,6-8,230,F,2018,2020,1995-05-04,n
mottoha01,Hanno Möttölä,6-11,247,F-C,2001,2002,1976-09-09,n
moultar01,Arnett Moultrie,6-11,249,F,2013,2014,1990-11-18,n
mountri01,Rick Mount,6-3,175,G,1971,1975,1947-01-05,n
mournal01,Alonzo Mourning,6-10,240,C-F,1993,2008,1970-02-08,y
mozgoti01,Timofey Mozgov,7-1,275,C,2011,2018,1986-07-16,n
mrazoch01,Chuck Mrazovich,6-5,185,F,1951,1951,1924-02-26,n
mudiaem01,Emmanuel Mudiay,6-3,200,G,2016,2022,1996-03-05,n
mueller01,Erwin Mueller,6-8,230,C-F,1967,1974,1944-03-12,n
muhamsh01,Shabazz Muhammad,6-6,223,F-G,2014,2018,1992-11-13,n
muldemy01,Mychal Mulder,6-3,184,G-F,2020,2022,1994-06-12,n
mullajo01,Joe Mullaney,6-0,165,G,1950,1950,1924-11-17,n
mullebo01,Bob Mullens,6-1,175,G,1947,1947,1922-11-01,n
mulleby01,Byron Mullens,7-0,275,C-F,2010,2014,1989-02-14,n
mullich01,Chris Mullin,6-7,215,F-G,1986,2001,1963-07-30,y
mullije01,Jeff Mullins,6-4,190,G-F,1965,1976,1942-03-18,n
mundtto01,Todd Mundt,7-0,250,C,1996,1996,1970-05-17,n
munfoxa02,Xavier Munford,6-2,180,G,2016,2018,1992-06-01,n
munkch01,Chris Munk,6-9,225,F,1991,1991,1967-08-05,n
munroge01,George Munroe,5-11,170,G,1947,1948,1922-01-05,n
murdoer01,Eric Murdock,6-1,190,G,1992,2000,1968-06-14,n
muresgh01,Gheorghe Mureșan,7-7,303,C,1994,2000,1971-02-14,n
murkead01,Ade Murkey,6-5,200,G,2022,2022,1998-01-29,n
murphal01,Allen Murphy,6-5,190,G,1976,1977,1952-07-15,n
murphca01,Calvin Murphy,5-9,165,G,1971,1983,1948-05-09,y
murphdi01,Dick Murphy,6-1,175,G,1947,1947,1921-03-10,n
murpher01,Erik Murphy,6-10,230,F,2014,2014,1990-10-26,n
murphja01,Jay Murphy,6-9,220,F,1985,1988,1962-06-26,n
murphjo01,John Murphy,6-2,175,F,1947,1947,1924-09-13,n
murphke01,Kevin Murphy,6-5,185,G,2013,2013,1990-03-06,n
murphro01,Ronnie Murphy,6-5,225,F,1988,1988,1964-07-29,n
murphto01,Tod Murphy,6-9,220,C-F,1988,1994,1963-12-24,n
murphtr02,Trey Murphy III,6-8,206,F,2022,2025,2000-06-18,n
murphtr01,Troy Murphy,6-11,245,F-C,2002,2013,1980-05-02,n
murrade01,Dejounte Murray,6-5,180,G,2017,2025,1996-09-19,n
murraja01,Jamal Murray,6-4,215,G,2017,2025,1997-02-23,n
murrake02,Keegan Murray,6-8,215,F,2023,2025,2000-08-19,n
murrake01,Ken Murray,6-2,190,G-F,1951,1955,1928-04-20,n
murrakr01,Kris Murray,6-8,220,F,2024,2025,2000-08-19,n
murrala01,Lamond Murray,6-7,236,F,1995,2006,1973-04-20,n
murraro01,Ronald Murray,6-4,190,G,2003,2010,1979-07-29,n
murratr01,Tracy Murray,6-7,225,F,1993,2004,1971-07-25,n
murrewi01,Willie Murrell,6-6,225,F,1968,1970,1941-09-13,n
murredo01,Dorie Murrey,6-8,215,F-C,1967,1972,1943-09-07,n
murryto01,Toure' Murry,6-5,195,G-F,2014,2015,1989-11-08,n
musadz01,Džanan Musa,6-9,217,G-F,2019,2020,1999-05-08,n
muscami01,Mike Muscala,6-10,240,F-C,2014,2024,1991-07-01,n
musian01,Angelo Musi,5-9,145,G,1947,1949,1918-07-25,n
mustaje01,Jerrod Mustaf,6-10,238,F-C,1991,1994,1969-10-28,n
mutomdi01,Dikembe Mutombo,7-2,245,C,1992,2009,1966-06-25,y
muursma01,Martin Müürsepp,6-9,235,F,1997,1998,1974-09-26,n
myerspe01,Pete Myers,6-6,180,G-F,1987,1998,1963-09-15,n
mykhasv01,Svi Mykhailiuk,6-7,205,G-F,2019,2025,1997-06-10,n
ndiayha01,Hamady N'Diaye,7-0,235,C,2011,2014,1987-01-12,n
ndiayma01,Makhtar N'Diaye,6-8,245,F,1999,1999,1973-12-12,n
ndiayma02,Mamadou N'Diaye,7-0,255,C,2001,2005,1975-06-16,n
ndongbo01,Boniface N'Dong,7-0,198,C,2006,2006,1977-03-09,n
naberbo01,Bob Naber,6-3,185,F,1953,1953,1929-09-03,n
nachabo01,Boris Nachamkin,6-6,210,F,1955,1955,1933-12-06,n
nachbbo01,Boštjan Nachbar,6-9,221,F,2003,2008,1980-07-03,n
naderab01,Abdel Nader,6-5,225,F,2018,2022,1993-09-25,n
nagelje01,Jerry Nagel,6-0,190,G,1950,1950,1928-05-18,n
nagyfr01,Fritz Nagy,6-2,185,G-F,1949,1949,1924-01-03,n
nailole01,Lee Nailon,6-9,238,F,2001,2006,1975-02-22,n
najered01,Eduardo Nájera,6-8,240,F,2001,2012,1976-07-11,n
nancela01,Larry Nance,6-10,205,F-C,1982,1994,1959-02-12,n
nancela02,Larry Nance Jr.,6-8,245,F-C,2016,2025,1993-01-01,n
nancepe01,Pete Nance,6-11,230,F,2024,2025,2000-02-19,n
napiesh01,Shabazz Napier,6-0,175,G,2015,2020,1991-07-14,n
napolpa01,Paul Napolitano,6-2,185,F-G,1949,1949,1923-02-03,n
nashbo01,Bob Nash,6-8,195,F,1973,1979,1950-08-24,n
nashco01,Cotton Nash,6-5,215,F,1965,1968,1942-07-24,n
nashst01,Steve Nash,6-3,195,G,1997,2014,1974-02-07,y
natersw01,Swen Nater,6-11,240,C,1974,1984,1950-01-14,n
nathaho01,Howard Nathan,5-11,175,G,1996,1996,1972-01-21,n
nattca01,Calvin Natt,6-6,220,F,1980,1990,1957-01-08,n
nattke01,Kenny Natt,6-3,185,G,1981,1985,1958-10-05,n
naullwi01,Willie Naulls,6-6,225,F-C,1957,1966,1934-10-07,n
navarju01,Juan Carlos Navarro,6-3,170,G,2008,2008,1980-06-13,n
ndourma01,Maurice Ndour,6-9,200,F,2017,2017,1992-06-18,n
nealcr01,Craig Neal,6-5,165,G,1989,1991,1964-02-16,n
nealga01,Gary Neal,6-4,210,G,2011,2017,1984-10-03,n
nealji01,Jim Neal,6-11,235,C,1954,1955,1930-05-21,n
nealll01,Lloyd Neal,6-7,225,C-F,1973,1979,1950-12-10,n
nealyed01,Ed Nealy,6-7,238,F,1983,1993,1960-02-19,n
nedovne01,Nemanja Nedović,6-3,192,G,2014,2014,1991-06-16,n
negraal01,Al Negratti,6-3,200,F-C,1947,1947,1921-06-12,n
nelsoba01,Barry Nelson,6-10,230,C,1972,1972,1949-09-19,n
nelsode01,DeMarcus Nelson,6-4,200,G,2009,2009,1985-11-02,n
nelsodo01,Don Nelson,6-6,210,F,1963,1976,1940-05-15,y
nelsoja01,Jameer Nelson,6-0,190,G,2005,2018,1982-02-09,n
nelsolo01,Louie Nelson,6-3,190,G,1974,1978,1951-05-28,n
nelsoro01,Ron Nelson,6-2,175,G,1971,1971,1946-10-07,n
nembhan01,Andrew Nembhard,6-5,193,G,2023,2025,2000-01-16,n
nembhrj01,RJ Nembhard Jr.,6-5,200,G,2022,2022,1999-03-22,n
nembhru01,Ruben Nembhard,6-3,208,G,1997,1997,1972-02-20,n
nemeldi01,Dick Nemelka,6-0,175,G,1971,1971,1943-10-01,n
nesbyty01,Tyrone Nesby,6-6,225,F,1999,2002,1976-01-31,n
nesmiaa01,Aaron Nesmith,6-5,215,G-F,2021,2025,1999-10-16,n
nesslma01,Martin Nessley,7-2,260,C,1988,1988,1965-02-16,n
nestera01,Rasho Nesterović,7-0,248,C,1999,2010,1976-05-30,n
netora01,Raul Neto,6-1,180,G,2016,2023,1992-05-19,n
netolbo01,Bob Netolicky,6-9,220,F-C,1968,1976,1942-08-02,n
neumajo01,Johnny Neumann,6-6,200,G-F,1972,1978,1951-09-11,n
neumapa01,Paul Neumann,6-1,175,G,1962,1967,1938-01-30,n
nevitch01,Chuck Nevitt,7-5,217,C,1983,1994,1959-06-13,n
newbeme01,Melvin Newbern,6-4,200,G,1993,1993,1967-06-11,n
newbiiv01,Ivano Newbill,6-9,245,F,1995,1998,1970-12-12,n
newblir01,Ira Newble,6-7,220,F,2001,2008,1975-01-20,n
newlimi01,Mike Newlin,6-4,200,G-F,1972,1982,1949-01-02,n
newmajo01,Johnny Newman,6-7,190,F-G,1987,2002,1963-11-28,n
newmama01,Malik Newman,6-3,190,G,2020,2022,1997-02-21,n
newmada01,Dave Newmark,7-0,240,C,1969,1971,1946-09-11,n
newtobi01,Bill Newton,6-9,220,C,1973,1974,1950-12-22,n
newtotr01,Tristen Newton,6-5,190,G,2025,2025,2001-04-26,n
niangge01,Georges Niang,6-7,230,F,2017,2025,1993-06-17,n
nichode01,Demetris Nichols,6-8,216,F,2008,2009,1984-09-04,n
nichoja01,Jack Nichols,6-7,222,C-F,1949,1958,1926-04-09,n
nichoan01,Andrew Nicholson,6-9,250,F,2013,2017,1989-12-08,n
nickega01,Gaylon Nickerson,6-3,190,G,1997,1997,1969-02-05,n
nicksca01,Carl Nicks,6-1,175,G,1981,1983,1958-10-06,n
niemari01,Rich Niemann,7-0,245,C,1969,1972,1946-07-02,n
niemiri01,Richie Niemiera,6-1,165,G-F,1949,1950,1921-05-26,n
nilesmi01,Mike Niles,6-6,225,F,1981,1981,1955-03-31,n
nimphku01,Kurt Nimphius,6-10,218,C-F,1982,1990,1958-03-13,n
nixda01,Daishen Nix,6-5,224,G,2022,2025,2002-02-13,n
nixdy01,Dyron Nix,6-7,210,F,1990,1990,1967-02-11,n
nixonno01,Norm Nixon,6-2,170,G,1978,1989,1955-10-11,n
nnajize01,Zeke Nnaji,6-9,240,F,2021,2025,2001-01-09,n
noahjo01,Joakim Noah,6-11,230,C,2008,2020,1985-02-25,n
noblech01,Chuck Noble,6-4,190,G,1956,1962,1931-07-24,n
nocioan01,Andrés Nocioni,6-7,225,F,2005,2012,1979-11-30,n
noelda01,David Noel,6-6,230,F,2007,2007,1984-02-27,n
noelne01,Nerlens Noel,6-10,220,C-F,2015,2023,1994-04-10,n
noelpa01,Paul Noel,6-4,185,F,1948,1952,1924-08-17,n
noguelu01,Lucas Nogueira,7-0,241,C,2015,2018,1992-07-26,n
nolanji01,Jim Nolan,6-8,210,C,1950,1950,1927-06-09,n
nolenpa01,Paul Nolen,6-10,0,C,1954,1954,1929-09-03,n
nordgje01,Jeff Nordgaard,6-7,225,F,1998,1998,1973-02-23,n
nordmbe01,Bevo Nordmann,6-10,225,C,1962,1965,1939-12-11,n
norlajo01,Johnny Norlander,6-3,180,F,1947,1951,1921-03-05,n
normaco01,Connie Norman,6-3,175,G,1975,1979,1953-09-24,n
normake01,Ken Norman,6-8,215,F,1988,1997,1964-09-05,n
norriau01,Audie Norris,6-9,230,C,1983,1985,1960-12-18,n
norrimo01,Moochie Norris,6-1,175,G,1997,2006,1973-07-27,n
norrisy01,Sylvester Norris,6-11,220,C,1980,1980,1957-02-18,n
norveza01,Zach Norvell,6-5,206,G,2020,2020,1997-12-09,n
norwowi01,Willie Norwood,6-7,220,F,1972,1978,1947-08-08,n
nostrge01,George Nostrand,6-8,195,C-F,1947,1950,1924-01-25,n
noszkst01,Stan Noszka,6-1,185,G,1947,1949,1920-09-09,n
novakmi01,Mike Novak,6-9,219,C-F,1949,1954,1915-04-23,n
novakst01,Steve Novak,6-10,225,F,2007,2017,1983-06-13,n
nowelja01,Jaylen Nowell,6-4,201,G,2020,2025,1999-07-09,n
nowelma01,Markquis Nowell,5-8,160,G,2024,2024,1999-12-25,n
nowelme01,Mel Nowell,6-2,170,G,1963,1968,1939-12-27,n
nowitdi01,Dirk Nowitzki,7-0,245,F-C,1999,2019,1978-06-19,y
ntilila01,Frank Ntilikina,6-4,200,G,2018,2024,1998-07-28,n
nunnke01,Kendrick Nunn,6-2,190,G,2020,2023,1995-08-03,n
nunnaja01,James Nunnally,6-7,208,F,2014,2021,1990-07-14,n
nurkiju01,Jusuf Nurkić,7-0,290,C,2015,2025,1994-08-23,n
nuttde01,Dennis Nutt,6-2,170,G,1987,1987,1963-03-25,n
nwabada01,David Nwaba,6-5,219,G,2017,2022,1993-01-14,n
nworajo01,Jordan Nwora,6-8,225,F,2021,2024,1998-09-09,n
nwosuju01,Julius Nwosu,6-10,255,C,1995,1995,1971-05-01,n
obannch01,Charles O'Bannon,6-5,209,G-F,1998,1999,1975-02-22,n
obanned01,Ed O'Bannon,6-8,222,F,1996,1997,1972-08-14,n
oboyljo01,John O'Boyle,6-2,185,G,1953,1953,1928-03-07,n
obriebo01,Bob O'Brien,6-4,190,F,1948,1949,1927-01-26,n
obriejj01,J.J. O'Brien,6-7,228,F,2016,2016,1992-04-08,n
obrieji02,Jim O'Brien,6-7,200,F,1974,1975,1951-11-07,n
obrieji01,Jimmy O'Brien,6-1,170,G,1972,1975,1950-04-09,n
obriera01,Ralph O'Brien,5-9,160,G,1952,1953,1928-04-08,n
obryajo01,Johnny O'Bryant,6-9,257,F-C,2015,2018,1993-06-01,n
obryapa01,Patrick O'Bryant,7-0,260,C,2007,2010,1986-06-20,n
oconnde01,Dermie O'Connell,6-0,174,G,1949,1950,1928-04-13,n
odonnan01,Andy O'Donnell,6-1,180,G,1950,1950,1925-03-10,n
ogradbu01,Buddy O'Grady,5-11,160,G,1947,1949,1920-01-19,n
ohanlfr01,Fran O'Hanlon,6-1,175,G,1971,1971,1948-08-24,n
okeefdi01,Dick O'Keefe,6-2,185,G-F,1948,1951,1923-09-29,n
okeefto01,Tommy O'Keefe,6-2,185,G,1951,1951,1928-06-03,n
okoremi01,Mike O'Koren,6-7,207,F-G,1981,1988,1958-02-07,n
omallgr01,Grady O'Malley,6-5,205,F,1970,1970,1948-04-25,n
onealje01,Jermaine O'Neal,6-11,226,C-F,1997,2014,1978-10-13,n
onealsh01,Shaquille O'Neal,7-1,325,C,1993,2011,1972-03-06,y
onealro01,Royce O'Neale,6-4,226,F,2018,2025,1993-06-05,n
oneilmi01,Mike O'Neill,6-3,210,F,1953,1953,1928-08-11,n
oquinky01,Kyle O'Quinn,6-9,250,F-C,2013,2020,1990-03-26,n
osheake01,Kevin O'Shea,6-2,175,G,1951,1953,1925-07-10,n
oshiega01,Garland O'Shields,6-1,195,G-F,1947,1947,1921-05-23,n
osullda01,Dan O'Sullivan,6-10,250,C,1991,1996,1968-03-03,n
oaklech01,Charles Oakley,6-9,225,F-C,1986,2004,1963-12-18,n
obertfa01,Fabricio Oberto,6-10,245,C-F,2006,2011,1975-03-21,n
ochefda01,Daniel Ochefu,6-11,245,C,2017,2017,1993-12-15,n
odengr01,Greg Oden,7-0,250,C,2009,2014,1988-01-22,n
odomla01,Lamar Odom,6-10,220,F,2000,2013,1979-11-06,n
ogdenbu01,Bud Ogden,6-6,215,F,1970,1971,1946-12-29,n
ogdenra01,Ralph Ogden,6-5,205,F,1971,1971,1948-01-25,n
oggal01,Alan Ogg,7-2,240,C,1991,1993,1967-07-05,n
ohldo01,Don Ohl,6-3,190,G,1961,1970,1936-04-18,n
ohlbrti01,Tim Ohlbrecht,6-11,255,C,2013,2013,1988-08-30,n
ojelese01,Semi Ojeleye,6-6,240,F,2018,2022,1994-12-05,n
okafoem01,Emeka Okafor,6-10,252,C-F,2005,2018,1982-09-28,n
okafoja01,Jahlil Okafor,6-10,270,C-F,2016,2025,1995-12-15,n
okekech01,Chuma Okeke,6-6,229,F,2021,2025,1998-08-18,n
okoboel01,Elie Okobo,6-3,190,G,2019,2020,1997-10-23,n
